"","Iteration","Combo","CV_S_L","CV_C_L","CV_S_R","CV_C_R","phi_S_L2R","phi_C_L2R","phi_S2C_L","phi_S2C_R","mean_metacom","sd_metacom","combo_type","cv_diff","taxa"
"171","Iteration_18","Glacier-fed_Glacier-fed_Glacier-fed",1.37958950717222,1.10492650903943,1.31515385343603,1.08149286668219,0.953293604074834,0.978791673323496,0.800909620793091,0.822331823654423,0.595256533805955,0.643765695157107,"Homogenous",0.0234336423572372,"inverts"
"172","Iteration_18","Glacier-fed_Glacier-fed_Rain-fed",1.4337706426126,0.992619561424281,1.38789533955989,0.930154038510586,0.968003736658246,0.937070026280698,0.692314050743527,0.670190332079032,5.28387668367357,4.9148192363109,"2:1",0.0624655229136948,"inverts"
"173","Iteration_18","Glacier-fed_Glacier-fed_Snow-fed",1.33105849858037,0.995808096962488,1.27513213298505,0.883943345750767,0.957983540426682,0.88766434863008,0.748132481047646,0.693217057969891,3.56091701251027,3.14764889797915,"2:1",0.111864751211721,"inverts"
"174","Iteration_18","Glacier-fed_Rain-fed_Rain-fed",1.42128424029828,0.928478774730813,1.37817758855257,0.904586651613805,0.969670632711261,0.974267453637876,0.65326748049775,0.656364360534874,10.5252503715385,9.52100099098694,"2:1",0.0238921231170084,"inverts"
"175","Iteration_18","Glacier-fed_Rain-fed_Snow-fed",1.35127627724124,0.977596332337718,1.16437518450775,0.77943155068688,0.861685507337501,0.797293857294894,0.723461477717624,0.66939897127436,8.12911082711176,6.33608545768123,"Heterogenous",0.198164781650838,"inverts"
"176","Iteration_18","Glacier-fed_Snow-fed_Snow-fed",1.35283294774846,1.05499512221573,1.32541258661832,1.02636889577419,0.979731155146852,0.972866010620579,0.779841386899672,0.774376904321457,6.32101524733783,6.48769343958193,"2:1",0.0286262264415424,"inverts"
"177","Iteration_18","Rain-fed_Rain-fed_Rain-fed",1.44606371015931,1.01360245813312,1.41323291760774,0.999354613565482,0.977296441145079,0.985943360285566,0.700939004977489,0.707140770013442,16.5473958942829,16.5367164294461,"Homogenous",0.0142478445676416,"inverts"
"178","Iteration_18","Rain-fed_Rain-fed_Snow-fed",1.4248500462061,0.952974935801293,1.29341066215842,0.809144832740805,0.907752128444913,0.849072522626683,0.668824721828623,0.625590043761137,13.5916468527988,10.9976108193799,"2:1",0.143830103060488,"inverts"
"179","Iteration_18","Rain-fed_Snow-fed_Snow-fed",1.36256233698299,0.90483820740063,1.14185199871323,0.717697991995927,0.838018171881616,0.793178256760058,0.664071054102478,0.628538543353003,11.1233891478318,7.98323405558816,"2:1",0.187140215404703,"inverts"
"180","Iteration_18","Snow-fed_Snow-fed_Snow-fed",1.37873172536398,1.02410438780293,1.36822967268658,1.01233304498013,0.992382816407138,0.988505719765486,0.742787279760731,0.739885316909088,9.6858418857433,9.80529780939056,"Homogenous",0.0117713428228021,"inverts"
"181","Iteration_19","Glacier-fed_Glacier-fed_Glacier-fed",1.44379934796904,1.11413500226929,1.37388492064593,1.09984062431912,0.951576077782931,0.987169976779246,0.771668863707771,0.800533296341902,0.52187097184348,0.57397489548636,"Homogenous",0.0142943779501696,"inverts"
"182","Iteration_19","Glacier-fed_Glacier-fed_Rain-fed",1.4299771411235,1.00504783333475,1.37878015234784,0.934110583913214,0.964197337633357,0.92941903154384,0.702841887769689,0.677490593640018,5.8648216259257,5.4783919535403,"2:1",0.0709372494215319,"inverts"
"183","Iteration_19","Glacier-fed_Glacier-fed_Snow-fed",1.35989167090758,1.00554867817598,1.30771030442599,0.901185019356534,0.961628291725058,0.896212226136325,0.739432926671935,0.689132001412272,3.68949684419722,3.32491928495374,"2:1",0.104363658819446,"inverts"
"184","Iteration_19","Glacier-fed_Rain-fed_Rain-fed",1.36264908644844,0.807535155569273,1.3326452100836,0.771200665813266,0.977981215660561,0.95500568674265,0.592621507327321,0.578699161620734,11.0141372521276,8.49410998219948,"2:1",0.0363344897560064,"inverts"
"185","Iteration_19","Glacier-fed_Rain-fed_Snow-fed",1.43200528062187,0.998326592555951,1.27675444327347,0.829841278023847,0.891585010579722,0.831232268289336,0.697152870918473,0.649961535200316,9.42243264335501,7.81912354685534,"Heterogenous",0.168485314532104,"inverts"
"186","Iteration_19","Glacier-fed_Snow-fed_Snow-fed",1.40438750761318,1.09525375782944,1.3778171776012,1.06173109381515,0.981080485358964,0.96939278795014,0.779880020216696,0.770589241501282,6.50552777237401,6.9071211176075,"2:1",0.0335226640142918,"inverts"
"187","Iteration_19","Rain-fed_Rain-fed_Rain-fed",1.3420664755334,0.883884272718896,1.30783020420613,0.862894838992576,0.974489884106772,0.976253187918194,0.658599472405118,0.659791184067632,15.9837864770467,13.7923268586029,"Homogenous",0.0209894337263197,"inverts"
