"","Iteration","Combo","GammaCV","AlphaCV","PhiCV","GammaHBD","AlphaHBD","PhiHBD","combo_type","HBD_diff","taxa"
"157","Iteration_16","Rain-fed_Rain-fed_Rain-fed",0.886845518729162,0.920685790262084,0.963244494602997,0.198560057108616,0.21268602779661,0.933582986929903,"Homogenous",0.0141259706879945,"inverts"
"158","Iteration_16","Rain-fed_Rain-fed_Snow-fed",0.820854531952205,1.0885366881159,0.75408990887848,0.160623071082467,0.197296732706889,0.814119265325566,"2:1",0.036673661624422,"inverts"
"159","Iteration_16","Rain-fed_Snow-fed_Snow-fed",0.577957202904787,0.949254722172389,0.608853650558746,0.172544778095427,0.20393712291428,0.846068511851825,"2:1",0.0313923448188523,"inverts"
"160","Iteration_16","Snow-fed_Snow-fed_Snow-fed",1.0396903510116,1.06122776398972,0.979705192693841,0.174807005206336,0.184078162816036,0.949634668947858,"Homogenous",0.00927115760969979,"inverts"
"161","Iteration_17","Glacier-fed_Glacier-fed_Glacier-fed",0.989588183521405,1.01520467577041,0.974767164828548,0.338437753799466,0.39581394271069,0.855042527005772,"Homogenous",0.0573761889112236,"inverts"
"162","Iteration_17","Glacier-fed_Glacier-fed_Rain-fed",0.604803554009817,0.720150101128915,0.839829853612074,0.194901138220817,0.220714631165973,0.88304584608283,"2:1",0.0258134929451566,"inverts"
"163","Iteration_17","Glacier-fed_Glacier-fed_Snow-fed",0.78059831171212,0.981365008812968,0.795420974563084,0.176105571216844,0.197183951023053,0.893102964532114,"2:1",0.0210783798062093,"inverts"
"164","Iteration_17","Glacier-fed_Rain-fed_Rain-fed",0.782706979285395,0.832327073742019,0.940383899524571,0.184789398876917,0.202642922086912,0.911896635588696,"2:1",0.0178535232099947,"inverts"
"165","Iteration_17","Glacier-fed_Rain-fed_Snow-fed",0.642087713348984,0.935911418514449,0.686056073947849,0.167574920553384,0.212596082359608,0.788231460775133,"Heterogenous",0.0450211618062239,"inverts"
"166","Iteration_17","Glacier-fed_Snow-fed_Snow-fed",1.06224711566435,1.1123896102547,0.954923621968321,0.165634353034585,0.194540302631262,0.851414081268975,"2:1",0.0289059495966777,"inverts"
"167","Iteration_17","Rain-fed_Rain-fed_Rain-fed",0.778076117499018,0.803437700099177,0.968433666235691,0.199984171108636,0.216900599746523,0.922008382375815,"Homogenous",0.0169164286378873,"inverts"
"168","Iteration_17","Rain-fed_Rain-fed_Snow-fed",0.727714845359027,0.990090993519132,0.734997944757049,0.174103360292759,0.201399459441707,0.864467862899855,"2:1",0.0272960991489485,"inverts"
"169","Iteration_17","Rain-fed_Snow-fed_Snow-fed",0.659788596148366,0.972005429079269,0.678791060635691,0.152902272702395,0.184614014935043,0.828226788503535,"2:1",0.0317117422326487,"inverts"
"170","Iteration_17","Snow-fed_Snow-fed_Snow-fed",1.03015982913015,1.04876902439589,0.982256154755856,0.171456247406398,0.182393598878493,0.94003434583589,"Homogenous",0.010937351472095,"inverts"
"171","Iteration_18","Glacier-fed_Glacier-fed_Glacier-fed",1.01771721075356,1.0999716127278,0.925221341148745,0.315333251443283,0.370939826572983,0.850092734329892,"Homogenous",0.0556065751297,"inverts"
"172","Iteration_18","Glacier-fed_Glacier-fed_Rain-fed",0.581445753753057,0.645995474379022,0.900077131828183,0.202090486474842,0.230290928982025,0.877544275704476,"2:1",0.028200442507183,"inverts"
"173","Iteration_18","Glacier-fed_Glacier-fed_Snow-fed",0.814856265272315,1.0719465495596,0.760165015323846,0.152228453183644,0.174823667973385,0.870754257408779,"2:1",0.0225952147897412,"inverts"
"174","Iteration_18","Glacier-fed_Rain-fed_Rain-fed",0.788558107935348,0.838879178926533,0.940013923035283,0.188736372375005,0.212053321754071,0.89004204609392,"2:1",0.0233169493790652,"inverts"
"175","Iteration_18","Glacier-fed_Rain-fed_Snow-fed",0.637637936315879,1.0659597211792,0.598182017244048,0.167991678602569,0.199976811730036,0.840055790215087,"Heterogenous",0.031985133127467,"inverts"
"176","Iteration_18","Glacier-fed_Snow-fed_Snow-fed",1.0425911110722,1.11292228400206,0.936804955798936,0.159594501024991,0.190023856252436,0.83986560515317,"2:1",0.0304293552274448,"inverts"
"177","Iteration_18","Rain-fed_Rain-fed_Rain-fed",0.804361586803729,0.833738267008326,0.964765105109056,0.210099895781884,0.220435284213479,0.953113729190529,"Homogenous",0.0103353884315958,"inverts"
"178","Iteration_18","Rain-fed_Rain-fed_Snow-fed",0.54530805512085,0.847049716528174,0.643773375376263,0.176397033876429,0.205187221388887,0.859688204179671,"2:1",0.0287901875124581,"inverts"
"179","Iteration_18","Rain-fed_Snow-fed_Snow-fed",0.611335963168939,0.870315485170077,0.702430295204355,0.175996757657309,0.201683052113108,0.872640292842286,"2:1",0.0256862944557993,"inverts"
"180","Iteration_18","Snow-fed_Snow-fed_Snow-fed",1.15311839275029,1.16013971194899,0.99394786754872,0.166109049316905,0.176977152881594,0.938590358203129,"Homogenous",0.0108681035646887,"inverts"
"181","Iteration_19","Glacier-fed_Glacier-fed_Glacier-fed",0.824804985805767,0.839853783400892,0.982081645766735,0.336722187013668,0.378622148848556,0.889335682124483,"Homogenous",0.0418999618348879,"inverts"
"182","Iteration_19","Glacier-fed_Glacier-fed_Rain-fed",0.78354364939837,0.927925004555711,0.844404068811067,0.204167006403099,0.215297091452208,0.948303597721479,"2:1",0.0111300850491089,"inverts"
"183","Iteration_19","Glacier-fed_Glacier-fed_Snow-fed",0.921956669850782,1.1165166415156,0.825743778076861,0.17586797175804,0.203036706594677,0.866188063762907,"2:1",0.0271687348366362,"inverts"
"184","Iteration_19","Glacier-fed_Rain-fed_Rain-fed",0.842510695849413,0.905786856589749,0.930142328429705,0.192782096648325,0.213113890097453,0.904596582419707,"2:1",0.020331793449128,"inverts"
"185","Iteration_19","Glacier-fed_Rain-fed_Snow-fed",0.535764268411472,0.981551110595127,0.545834305140392,0.171697791722561,0.20777243217702,0.826374268826369,"Heterogenous",0.0360746404544587,"inverts"
"186","Iteration_19","Glacier-fed_Snow-fed_Snow-fed",1.03543827833491,1.0879801404275,0.951706965834923,0.154909811692981,0.185614763551396,0.834576995542097,"2:1",0.0307049518584152,"inverts"
"187","Iteration_19","Rain-fed_Rain-fed_Rain-fed",1.00596754206373,1.02419767065659,0.982200576006809,0.198778939057308,0.210693233502952,0.943451936032503,"Homogenous",0.0119142944456436,"inverts"
"188","Iteration_19","Rain-fed_Rain-fed_Snow-fed",0.568198038930763,0.85899027906773,0.661472024511654,0.179215870294169,0.205726388988742,0.87113700471346,"2:1",0.0265105186945733,"inverts"
"189","Iteration_19","Rain-fed_Snow-fed_Snow-fed",0.64646671274492,1.11123487162743,0.581755242974112,0.180542202323725,0.211015229873221,0.855588492035364,"2:1",0.0304730275494962,"inverts"
"190","Iteration_19","Snow-fed_Snow-fed_Snow-fed",0.955770442150954,0.986672430813055,0.968680599865716,0.177971844596068,0.186869003106186,0.952388259356949,"Homogenous",0.00889715851011724,"inverts"
"191","Iteration_20","Glacier-fed_Glacier-fed_Glacier-fed",0.859706327266731,0.980241033521985,0.877035645179864,0.33810090964931,0.380984450588801,0.887440180634101,"Homogenous",0.0428835409394919,"inverts"
"192","Iteration_20","Glacier-fed_Glacier-fed_Rain-fed",0.791244308700621,0.895115222463568,0.88395805237557,0.195789960592326,0.212980620831118,0.919285331352171,"2:1",0.0171906602387926,"inverts"
"193","Iteration_20","Glacier-fed_Glacier-fed_Snow-fed",0.913148236748911,1.20732543808089,0.756339763867153,0.154523050042295,0.189416182656401,0.815785894717342,"2:1",0.0348931326141054,"inverts"
"194","Iteration_20","Glacier-fed_Rain-fed_Rain-fed",0.840977876648613,0.897481944976227,0.937041554268692,0.195486060312775,0.217309276582091,0.899575312142407,"2:1",0.0218232162693158,"inverts"
